Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Wayne State University - Parking Structure #5,5501 Anthony Wayne Dr,Located on the first level in sections 1/4 and 1/5,Detroit,MI,48202,,313-577-1979,E,,Public,Garage business hours,,,,,,6.0,,,Non-Networked,,GPS,42.3577454220504,-83.0738475825638,2024-01-09,64732,2026-08-03 20:15:47 UTC,P,,,2014-11-15,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,
ELEC,Wayne State University - Parking Structure #6,61 Putnam,Four are located on the second level in the east end of the structure Student/Staff side. Two are located on the first level in the Visitor section.,Detroit,MI,48202,,313-577-1979,E,,Public,Garage business hours,,,,,,6.0,,,Non-Networked,,GPS,42.3574317712337,-83.0660457070917,2024-01-09,64733,2026-08-03 20:15:47 UTC,P,,,2014-11-15,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,
ELEC,Wayne State University - Parking Structure #7,3717 John R,Three are located in section GN and three are located in section 2S.,Detroit,MI,48202,,313-577-1979,E,,Public,Garage business hours,,,,,,6.0,,,Non-Networked,,GPS,42.349218009098,-83.0565744079649,2024-01-09,64734,2026-08-03 20:15:47 UTC,P,,,2014-11-15,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,
ELEC,Wayne State University - Parking Structure #8,91 W Forest,Located in the lower level of the structure at the bottom of the west ramp.,Detroit,MI,48202,,313-577-1979,E,,Public,Garage business hours,,,,,,6.0,,,Non-Networked,,GPS,42.3542634789208,-83.0641661133649,2024-01-09,64735,2026-08-03 20:15:47 UTC,P,,,2014-11-15,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,
ELEC,Wayne State University - Lot #50,1200 W Warren,Located just west of the Warren Ave. entrance close to the parking booth.,Detroit,MI,48202,,313-577-1979,E,,Public,Garage business hours,,,,,,4.0,,,Non-Networked,,GPS,42.3535883333534,-83.0752607214385,2024-01-09,64736,2026-08-03 20:15:47 UTC,P,,,2014-11-15,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,False,,,,,,,,MD,False,
ELEC,Wayne State University - Lot #75,545 E Canfield,Located on the northeast side of the lot near Structure 4 north entry/exit gate.,Detroit,MI,48202,,313-577-1979,E,,Public,Garage business hours,,,,,,4.0,,,Non-Networked,,GPS,42.355273766443,-83.0555882770568,2024-01-09,64737,2026-08-03 20:15:47 UTC,P,,,2014-11-15,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,
ELEC,Cole Ford Lincoln,410 E Chicago St,,Coldwater,MI,49036,,,E,,Private,For service center use only,,,,,,1.0,,,Non-Networked,,200-9,41.937123,-84.984168,2023-06-12,65660,2026-06-25 00:03:37 UTC,P,,,2014-03-01,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,False,
ELEC,City of Niles - District Library,620 E Main St,,Niles,MI,49120,,269-683-0075,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,200-9,41.829209,-86.25175,2023-08-10,70665,2026-06-25 00:11:01 UTC,P,,,2015-08-01,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,
ELEC,City of Niles - Second Street Public Parking,211 2nd St,,Niles,MI,49120,,269-684-3901,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,200-9,41.83037,-86.257139,2023-08-10,70666,2026-06-25 00:44:27 UTC,P,,,2015-08-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,
ELEC,City of Niles - Riverfront Park,34 Sycamore St,,Niles,MI,49120,,269-684-3901,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,200-9,41.830596,-86.259229,2023-08-10,70667,2026-06-25 00:05:24 UTC,P,,,2015-08-01,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,
ELEC,Residence Inn - East Lansing,2841 Hannah Blvd,,East Lansing,MI,48823,,517-657-2875,E,,Public,24 hours daily; for guest use only,,,,,,1.0,,,Non-Networked,,GPS,42.718325,-84.456427,2025-11-13,71071,2026-02-02 23:16:24 UTC,P,,,2015-11-01,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,True,,,,,,,,LD,False,
ELEC,Ann Arbor Downtown Development Authority - Ashley and Washington Parking Structure,215 W Washington,Washington and Ashley,Ann Arbor,MI,48104,,734-994-6697,E,,Public,24 hours daily; pay lot,,,,,,3.0,,,Non-Networked,,GPS,42.2805401,-83.7504773,2026-07-15,74325,2026-07-15 18:47:09 UTC,LG,,,2015-05-14,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,
ELEC,Wayne State University - Advanced Technology Center,14601 E Twelve Mile Rd,,Warren,MI,48088,,586-447-3905,E,,Public,24 hours daily,,,,,,4.0,,,Non-Networked,,GPS,42.509012,-82.97426,2024-01-09,75468,2026-08-03 20:15:47 UTC,P,,,2016-04-15,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,
ELEC,BEDROCK NEW CENTER 1-2,116 Lothrop Rd,Level 1 near front entrance,Detroit,MI,48202,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.371047,-83.076173,2026-08-09,76147,2026-08-09 01:14:10 UTC,,,,2016-06-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,HFHS OFP LOT 1A,1 Ford Pl,,Detroit,MI,48202,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.363564,-83.07509,2026-08-09,76335,2026-08-09 01:16:53 UTC,,,,2016-06-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,900 TOWER 900 TOWER,900 Tower Dr,Old drive through in rear,Troy,MI,48098,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.596955,-83.167094,2026-08-09,77196,2026-08-09 01:14:06 UTC,,,,2016-07-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BEDROCK ONE DETROIT 1-1,100 E Congress St,Near elevator 1st floor,Detroit,MI,48226,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.330459,-83.044429,2026-08-09,77413,2026-08-09 01:15:45 UTC,,,,2016-08-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BEDROCK GREEKTOWN 1-1,1001 Brush St,Randolph entrance on first ramp,Detroit,MI,48226,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.333694,-83.043548,2026-08-09,78472,2026-08-09 01:17:13 UTC,,,,2016-09-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BEDROCK Z DECK 2-4,219 Gratiot Ave,2nd floor near elevators,Detroit,MI,48226,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.334881,-83.047255,2026-08-09,78474,2026-08-09 01:17:03 UTC,,,,2016-09-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BEDROCK BRICKTOWN 2-1,713 Beaubien Blvd,2nd floor across from elevators,Detroit,MI,48226,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.333239,-83.041969,2026-08-09,78475,2026-08-09 01:17:02 UTC,,,,2016-09-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BEDROCK Z DECK 2-1,219 Gratiot Ave,2nd Level near Elevators,Detroit,MI,48226,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.334284,-83.046188,2026-08-09,78476,2026-08-09 01:17:01 UTC,,,,2016-09-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BEDROCK FIRST NAT'L 2-1,609 Bates St,Across from 2nd floor elevator,Detroit,MI,48226,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.330768,-83.044749,2026-08-09,78486,2026-08-09 01:14:45 UTC,,,,2016-09-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BEDROCK KAHN GARAGE 2-1,801 W Lafayette Blvd,2nd floor center of south wall,Detroit,MI,48226,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.328078,-83.055087,2026-08-09,78487,2026-08-09 01:14:35 UTC,,,,2016-09-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BEDROCK CASS 2-2,6540 Cass Ave,Space #136 #137 on North Side of Garage,Detroit,MI,48202,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.369064,-83.074143,2026-08-09,78488,2026-08-09 01:14:06 UTC,,,,2016-09-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,MAIN CAMPUS NRC 1-4,9001 Riley St,,Zeeland,MI,49464,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.829763,-86.006108,2026-08-09,78876,2026-08-09 01:15:44 UTC,,,,2016-10-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,First Martin,115 Depot St,,Ann Arbor,MI,48104,,,E,,Private,For employee use only,,,,,,1.0,,,Non-Networked,,200-9,42.288951,-83.746518,2023-07-11,79282,2026-06-25 00:36:55 UTC,P,,,2016-08-01,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,
ELEC,MEADOWLARK BLDG STATION 2,3250 W Liberty Rd,,Ann Arbor,MI,48103,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.274082,-83.794254,2026-08-09,80037,2026-08-09 01:41:16 UTC,,,,2016-12-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BEDROCK TWO DETROIT 1-1,160 E Congress St,Near Larned st. 1st level,Detroit,MI,48226,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.330479,-83.043102,2026-08-09,80977,2026-08-09 01:18:49 UTC,,,,2017-01-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Sleeping Bear Dunes National Lakeshore - Headquarters,9922 Front St,,Empire,MI,49630,,,E,,Private - Government only,,,,,,,1.0,,,Non-Networked,,GPS,44.811093,-86.054435,2026-01-13,82176,2026-02-02 23:16:24 UTC,FG,16.0,Department of the Interior,2015-08-01,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOI,NATL_PARK,,,,,,,,,,,,,,,,,,,,,,Sleeping Bear Dunes National Lakeshore,,,LD,True,
ELEC,Sleeping Bear Dunes National Lakeshore - Maintenance Area,12447 Wisniewski Rd,,Empire,MI,49630,,,E,,Private - Government only,,,,,,,2.0,,,Non-Networked,,GPS,44.801905,-86.052511,2026-01-13,82177,2026-02-02 23:16:24 UTC,FG,16.0,Department of the Interior,2015-08-01,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOI,NATL_PARK,,,,,,,,,,,,,,,,,,,,,,Sleeping Bear Dunes National Lakeshore,,,LD,True,
ELEC,Sleeping Bear Dunes National Lakeshore - Platte River Campground,5685 Lake Michigan Rd,,Honor,MI,49640,,,E,,Private - Government only,,,,,,,1.0,,,Non-Networked,,GPS,44.723562,-86.132419,2026-01-13,82178,2026-02-02 23:16:24 UTC,FG,16.0,Department of the Interior,2015-08-01,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOI,NATL_PARK,,,,,,,,,,,,,,,,,,,,,,Sleeping Bear Dunes National Lakeshore,,,LD,True,
ELEC,Sleeping Bear Dunes National Lakeshore - D.H. Day Campground,8010 W Harbour Hwy,,Glen Arbor,MI,49636,,,E,,Private - Government only,,,,,,,1.0,,,Non-Networked,,GPS,44.897219,-86.025567,2026-01-13,82179,2026-02-02 23:16:24 UTC,FG,16.0,Department of the Interior,2018-05-01,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOI,NATL_PARK,,,,,,,,,,,,,,,,,,,,,,Sleeping Bear Dunes National Lakeshore,,,LD,True,
ELEC,MAE NORMAN SAARI #2,7109 W Saginaw Hwy,Behind building on the south-east corner,Lansing,MI,48917,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.740094,-84.653339,2026-08-09,82823,2026-08-09 01:09:33 UTC,,,,2017-06-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Graff Chevrolet Okemos MI,1748 W Grand River Ave,,Meridian Charter Township,MI,48864,,313-262-6722,E,,Public,,,,,,,2.0,2.0,,RED_E,https://www.redecharge.com,GPS,42.71917613922,-84.41220057212,2026-08-09,85956,2026-08-09 05:12:14 UTC,,,,2017-07-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Grand Blanc Nissan,8346 Holly Rd,,Grand Blanc,MI,48439,,810-893-6510,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,200-9,42.908435,-83.629098,2024-02-12,85966,2025-02-12 00:16:32 UTC,P,,,2017-03-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,
ELEC,MAIN CAMPUS 475-2,475 N. Centennial St,,Zeeland,MI,49464,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.822435,-86.010354,2026-08-09,86841,2026-08-09 01:17:52 UTC,,,,2017-08-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Comfort Inn - Metro Airport,31800 Wick Rd,,Romulus,MI,48174,,734-326-2100,E,,Public,24 hours daily; for guest use only,A Cash D Debit M V,,,,,2.0,,,Non-Networked,,200-9,42.239321,-83.351692,2026-06-12,86861,2026-06-12 17:15:57 UTC,P,,,2017-01-01,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,True,,,,,,,,LD,False,
ELEC,MEIJER STORES 237 WARREN 2,29367 Mound Rd,,Warren,MI,48092,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.508981,-83.048751,2026-08-09,86982,2026-08-09 01:22:15 UTC,,,,2017-08-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Tom's Family Market,20597 State St,State St. (M-68) and Veteran's Dr.,Onaway,MI,49765,,800-423-6634,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,GPS,45.357097,-84.22614,2023-06-12,88092,2025-12-03 17:04:52 UTC,T,,,2017-10-16,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,
ELEC,BEDROCK FIN DIST 2-1,131 W Lafayette Blvd,2nd level elevators,Detroit,MI,48226,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.331492,-83.049356,2026-08-09,88103,2026-08-09 01:22:51 UTC,,,,2017-10-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,AUBURN HILLS GARAGE EV 02,3380 Auburn Rd,3rd near elevator,Auburn Hills,MI,48326,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.633362,-83.221102,2026-08-09,88181,2026-08-09 01:21:47 UTC,,,,2017-10-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,AUBURN HILLS COMMUNITYCENTER,1827 N Squirrel Rd,Near tennis court,Auburn Hills,MI,48326,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.670548,-83.221635,2026-08-09,88182,2026-08-09 01:21:41 UTC,,,,2017-10-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Best Western - East Lansing,2209 University Park Dr,,Okemos,MI,48864,,517-349-8700,E,,Public,24 hours daily; guest use only,,,,,,3.0,,,Non-Networked,,200-9,42.680279,-84.430031,2025-01-13,88526,2025-02-12 00:16:32 UTC,P,,,2017-11-15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,True,,,,,,,,LD,False,
ELEC,Holiday Inn Express & Suites - University Area,2350 Jolly Oak Rd,,Okemos,MI,48864,,517-999-8700,E,,Public,24 hours daily; for registered guests only,,,,,,2.0,,,Non-Networked,,GPS,42.68563,-84.43553,2025-06-06,88527,2026-02-02 23:16:24 UTC,P,,,2017-11-15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,True,,,,,,,,LD,False,
ELEC,776 KROGERSOUTHGATE,16705 Fort St,,Southgate,MI,48195,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.18641,-83.1847,2026-08-09,88560,2026-08-09 01:22:31 UTC,,,,2017-11-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,HOLLAND BPW 621 HASTINGS AV,577-613 Hastings Ave,,Holland,MI,49423,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.774276,-86.084912,2026-08-09,88823,2026-08-09 01:23:28 UTC,,,,2017-12-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Harvey Cadillac,2600 28th St SE,,Grand Rapids,MI,49512,,616-949-1140,E,,Private,,,,,,,1.0,,,Non-Networked,,200-9,42.911868,-85.602661,2023-01-10,91888,2026-06-30 20:08:11 UTC,P,,,2018-01-01,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,False,
ELEC,Audi Grand Rapids,6045 28th St SE,,Cascade,MI,49546,,616-988-9797,E,,Public,Dealership business hours,,,,,,2.0,2.0,,Non-Networked,,200-9,42.913853,-85.518448,2022-05-05,91890,2025-12-18 14:58:21 UTC,P,,,2016-04-01,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,True,,,,,,,,LD,False,
ELEC,GRAND TRAVERSE RESORT AND SPA,100 Grand Traverse Village Blvd,Just off the main boulevard,Acme,MI,49610,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,44.779571,-85.488206,2026-08-09,92244,2026-08-09 01:24:31 UTC,,,,2018-03-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CITY OF GR MGR CALDER PLAZA,299-353 Ottawa Ave NW,On Ottawa street near Calder Plaza just beyond parking ramp entrance,Grand Rapids,MI,49503,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.969176,-85.670185,2026-08-09,92253,2026-08-09 01:24:23 UTC,,,,2018-03-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,DET INST OF ART EV STATION 01,180 E Kirby St,,Detroit,MI,48202,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.360211,-83.064826,2026-08-09,92376,2026-08-09 01:22:49 UTC,,,,2018-03-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,SPECTRUM HEALTH RAMP 7 STATION,221 Michigan St NE,First level of parking garage,Grand Rapids,MI,49503,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.970936,-85.663301,2026-08-09,96756,2026-08-09 01:24:32 UTC,,,,2018-04-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Charles St Garage,121 Charles St,Located on lower level,East Lansing,MI,48823,,517-337-1277,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,200-9,42.734974,-84.480105,2025-08-12,96777,2026-02-02 23:16:24 UTC,LG,,,2017-09-01,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free; pay lot,,,,,,,,,,False,,,,,,,,LD,False,
ELEC,AAA - Allen Park,3177 Fairlane Dr,Located in front of the AAA office entrance,Allen Park,MI,48101,,313-386-7000,E,,Public,24 hours daily; for AAA members only,,,,,,1.0,,,Non-Networked,,GPS,42.28178326805633,-83.20469247354127,2024-06-13,96805,2026-07-09 16:42:06 UTC,P,,,2018-03-13,,,,,J1772,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,Free,,,,,,,,,,True,,,,,,,,LD,False,
ELEC,TULYP HOTEL TULYP-HOTEL,61 E 7th St,Parking Lot  Free to Hotel Guests,Holland,MI,49423,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.792137,-86.105019,2026-08-09,96828,2026-08-09 01:25:11 UTC,,,,2018-04-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,MSU S. STADIUM #4,642 red cedar road,,East Lansing,MI,48824,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.726615,-84.484002,2026-08-09,97073,2026-08-09 01:25:16 UTC,,,,2018-05-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,DTW AIRPORT BLUEDECK 4G #3,International Dr BBD Lvl 4 Yellow West or fly,Big blue deck 4G,Detroit,MI,48242,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.224805,-83.347041,2026-08-09,98744,2026-08-09 01:22:29 UTC,,,,2018-06-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,DTW AIRPORT MAC DECK 8B4,McNamara Terminal Mac Deck Lvl 8 Near Sec B R,8B near elevator,Romulus,MI,48174,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.20747,-83.355813,2026-08-09,98754,2026-08-09 01:22:29 UTC,,,,2018-06-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,DTW AIRPORT SOUTH CEL LOT,34697 Eureka Rd South east corner of Lot,DTW  McNamara cell lot,Romulus,MI,48174,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.194207,-83.376683,2026-08-09,98755,2026-08-09 01:22:28 UTC,,,,2018-06-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,DTW AIRPORT MAC DECK 8B1,1 Detroit Metro Airport Mac Deck Lvl 8 Near S,8B near elevator,Romulus,MI,48174,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.207484,-83.355793,2026-08-09,98869,2026-08-09 01:22:29 UTC,,,,2018-06-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,MEIJER STORES 306 WARREN 1,25225 Schoenherr Rd,,Warren,MI,48089,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.481068,-82.98839,2026-08-09,99489,2026-08-09 01:24:14 UTC,,,,2018-06-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,MEIJER STORES 306 WARREN 2,13355 E 10 Mile Rd,,Warren,MI,48089,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.479841,-82.989701,2026-08-09,99520,2026-08-09 01:22:39 UTC,,,,2018-06-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
